Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Sex_female,Sex_male,Energy efficiency_No,Energy efficiency_Sometimes,Energy efficiency_Yes,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Cooking_Stove,Recycling_Metal,Recycling_Paper,Recycling_Glass,Recycling_Plastic
0,0,1,3,1,1,20299,3,1143,2,2,1,34,7,2594,False,True,False,True,False,False,False,False,False,False,True,True,False,False
1,2,1,1,2,2,20640,0,812,0,5,17,38,16,1890,False,True,False,True,False,True,True,False,False,False,True,False,False,True
3,1,3,1,0,1,20213,3,16,1,6,21,31,1,2908,True,False,False,False,True,True,False,True,True,False,False,True,True,False
3,1,3,1,0,0,6737,2,26,0,5,1,40,22,2131,True,False,False,True,False,True,True,True,True,False,False,True,False,False
3,2,0,1,0,2,5629,2,65,0,3,12,2,8,1673,False,True,False,True,False,True,True,True,True,False,False,True,False,True
0,0,0,3,1,1,17910,0,1924,2,7,12,30,6,1697,True,False,True,False,False,True,False,False,False,True,True,False,True,False
0,3,1,3,0,0,14755,3,19,3,4,14,36,11,2673,True,False,False,True,False,False,True,True,True,False,False,True,False,False
0,1,1,2,2,1,19275,2,1034,3,2,11,34,18,1868,True,False,False,False,True,True,False,False,False,True,True,False,False,True
2,3,0,0,0,1,12622,1,43,0,2,11,24,20,1078,True,False,True,False,False,False,False,True,True,False,True,False,False,True
3,1,1,1,2,1,12708,1,4711,2,3,0,22,9,1397,True,False,False,True,False,False,True,True,True,True,False,True,False,True
1,3,0,1,0,2,5032,3,23,3,4,3,19,19,2944,False,True,True,False,False,False,True,False,False,True,False,False,True,True
1,2,3,3,0,0,14669,0,73,3,5,16,24,16,1686,True,False,True,False,False,True,True,False,False,True,False,True,False,False
0,0,1,3,1,2,14158,2,1838,2,5,6,34,9,2604,False,True,True,False,False,True,False,False,False,True,True,False,False,False
3,3,2,2,1,1,24137,0,970,1,6,18,28,6,1754,True,False,False,True,False,True,False,True,True,False,True,True,False,True
0,2,2,0,2,1,15693,2,4493,0,7,10,48,14,1812,False,True,False,True,False,False,False,False,False,False,True,True,False,True
0,1,0,2,0,1,16290,0,89,1,7,15,47,13,1413,True,False,False,True,False,False,False,True,True,False,False,True,False,True
0,3,0,0,0,1,8784,2,47,3,6,6,7,8,1561,True,False,False,False,True,False,False,True,True,True,False,True,False,False
1,1,2,2,0,0,15608,3,26,3,1,21,11,0,1779,True,False,True,False,False,True,False,True,True,True,True,False,True,True
1,0,3,3,2,0,24648,3,3737,3,6,12,22,3,3720,True,False,False,False,True,True,True,True,True,False,True,False,False,False
2,1,1,3,2,0,22516,1,3829,1,5,14,15,18,2818,True,False,False,False,True,False,True,True,True,False,False,True,True,False
0,2,0,2,0,1,20384,1,45,3,5,20,38,22,1972,False,True,False,True,False,True,False,True,True,False,False,True,True,True
2,0,0,1,0,1,22345,2,16,1,4,20,36,18,2243,False,True,True,False,False,False,True,False,False,True,False,True,True,True
2,3,2,3,1,0,5885,0,1025,3,1,22,16,24,1262,False,True,False,True,False,False,True,False,False,False,False,True,True,True
1,3,2,0,0,0,10490,3,68,1,4,3,30,4,2026,True,False,False,True,False,True,True,False,False,False,False,True,True,False
0,2,3,3,2,2,9040,0,9350,0,5,13,27,12,3825,False,True,False,True,False,False,True,False,False,False,True,False,False,False
1,1,1,0,0,0,6567,2,25,0,6,4,7,22,1133,True,False,False,True,False,True,False,False,False,True,False,True,False,True
3,1,2,0,1,1,13305,1,646,2,7,0,44,12,1927,True,False,False,False,True,True,True,False,False,False,False,True,True,True
3,3,0,2,2,1,13219,0,3964,1,2,18,7,20,2002,True,False,False,False,True,True,True,True,True,True,True,True,False,True
2,0,3,1,1,0,6226,1,380,3,1,1,35,3,1490,False,True,True,False,False,True,True,False,False,True,False,False,True,True
2,2,2,1,0,2,6311,3,31,3,7,11,13,1,3389,False,True,True,False,False,False,True,False,False,True,True,False,False,True
1,2,1,3,1,1,24648,0,1276,2,6,23,30,18,1690,True,False,False,False,True,False,True,False,False,True,False,True,True,True
3,2,2,2,2,0,5970,2,9914,1,1,14,33,6,1872,False,True,False,False,True,False,True,False,False,False,False,True,False,True
3,2,1,2,0,1,6737,2,54,2,5,23,39,9,2468,True,False,False,False,True,True,True,False,False,False,False,True,True,False
2,2,3,0,0,1,22516,1,64,0,3,13,41,5,1534,False,True,False,True,False,False,True,False,False,True,False,True,False,True
2,0,3,0,1,0,5970,3,829,2,7,18,5,5,2117,True,False,False,True,False,True,False,False,False,True,True,True,True,False
2,1,3,0,0,1,19701,2,61,2,2,17,17,6,1437,False,True,False,False,True,True,True,False,False,False,True,True,True,True
0,0,2,2,2,0,15437,3,7885,2,1,0,39,6,3492,False,True,False,True,False,True,False,False,False,False,False,False,True,False
3,2,1,2,1,0,8529,1,331,3,2,9,33,15,1805,False,True,False,True,False,False,True,True,True,False,False,True,False,False
1,2,1,1,0,0,10490,2,98,3,7,19,46,1,2333,True,False,True,False,False,True,True,False,False,False,True,True,False,False
1,3,2,0,2,1,25245,0,1050,0,2,12,17,12,1066,False,True,False,True,False,False,True,False,False,True,False,True,False,True
3,3,1,0,1,1,23795,0,1557,3,1,22,39,14,1560,True,False,True,False,False,False,True,True,True,True,True,False,True,True
0,2,2,3,0,2,14414,0,28,3,2,0,39,8,1696,False,True,False,False,True,False,True,False,False,True,True,False,False,False
0,3,2,0,2,2,25416,2,5914,1,1,13,21,9,3134,False,True,True,False,False,True,False,True,True,True,False,True,True,True
3,2,2,3,1,2,18763,2,790,3,4,6,34,8,2674,True,False,False,True,False,True,False,False,False,False,True,True,False,False
2,1,0,0,0,2,8955,0,73,0,2,22,23,11,583,False,True,False,False,True,False,True,False,False,False,True,True,True,True
2,2,1,2,1,2,24478,1,1419,1,2,15,5,11,1588,True,False,False,False,True,False,True,True,True,True,False,False,False,True
0,0,3,1,1,1,20128,0,1585,1,3,1,42,23,1281,True,False,False,True,False,True,True,True,True,False,True,True,False,True
1,1,2,0,2,0,24307,2,1131,2,5,18,14,8,1644,True,False,False,True,False,True,True,False,False,True,True,False,True,True
0,1,1,0,2,2,17228,0,8413,3,2,10,11,5,2319,True,False,False,False,True,False,True,False,False,False,True,False,True,True
0,0,1,3,1,2,4605,1,1768,3,6,10,20,3,1819,True,False,False,False,True,False,True,False,False,True,False,True,False,False
2,0,2,3,0,2,17655,1,37,3,5,20,35,7,2094,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1,1,0,1,0,1,15778,0,69,1,6,20,25,16,1680,False,True,True,False,False,True,False,True,True,True,True,False,False,False
3,3,2,3,0,2,19446,0,34,3,4,15,50,18,2495,True,False,False,False,True,False,False,True,True,True,False,True,False,True
1,2,0,0,1,0,7164,2,922,0,7,10,39,1,1628,False,True,False,True,False,True,True,False,False,False,True,False,True,True
0,0,1,2,2,0,5373,1,2977,0,7,14,7,1,1566,True,False,False,False,True,False,True,True,True,False,True,False,False,False
0,2,1,0,2,0,7761,3,2996,3,4,14,3,5,1906,False,True,True,False,False,True,True,False,False,True,True,True,False,True
0,0,1,3,2,0,18507,2,6360,0,1,16,8,18,2634,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2,3,1,3,1,1,20043,2,1278,0,3,5,30,17,2744,False,True,True,False,False,True,False,True,True,True,False,False,True,False
2,2,0,2,2,2,13902,1,4779,0,1,24,28,23,2576,True,False,False,False,True,True,False,False,False,False,True,False,False,True
3,2,3,2,1,1,11599,1,1491,0,3,1,38,22,1461,True,False,False,True,False,True,False,False,False,True,True,True,True,True
0,2,1,0,1,0,14840,1,1612,2,6,10,36,11,1447,True,False,False,True,False,True,True,False,False,False,False,True,False,True
0,1,1,0,2,0,10234,3,6331,0,3,7,38,24,4166,False,True,False,True,False,False,False,True,True,False,False,True,True,True
3,1,1,0,2,0,15693,0,9136,3,7,7,27,11,4913,True,False,False,False,True,False,False,True,True,True,True,True,True,False
3,1,3,0,0,1,23540,0,29,2,6,8,46,23,2387,False,True,False,True,False,True,True,True,True,True,True,False,False,True
3,2,0,0,0,2,21322,0,35,1,2,4,26,17,1086,True,False,False,False,True,False,False,False,False,False,False,True,False,True
0,3,1,3,0,0,5202,0,60,2,7,18,45,13,1621,True,False,True,False,False,True,False,False,False,False,True,True,True,False
2,3,1,1,2,2,19957,2,7128,2,7,13,46,12,3257,False,True,False,False,True,True,False,False,False,True,False,False,True,True
2,1,3,0,2,1,9296,0,6906,0,4,12,44,20,2896,True,False,False,False,True,True,False,True,True,True,False,False,True,True
2,0,2,3,0,0,21663,1,14,2,1,10,45,17,2092,False,True,False,True,False,True,False,True,True,True,True,False,False,True
3,1,0,2,2,1,7931,1,6238,3,6,8,26,24,2009,True,False,False,True,False,True,False,True,True,False,True,False,True,False
2,1,2,3,0,2,24563,3,82,1,2,2,3,5,2029,True,False,False,False,True,False,False,False,False,True,True,True,True,True
1,0,0,2,0,2,10320,3,97,2,5,12,18,24,2502,True,False,True,False,False,True,True,True,True,False,True,False,False,False
3,0,1,0,2,1,24989,0,6668,1,2,5,27,14,2896,True,False,False,False,True,False,True,True,True,True,False,False,True,True
2,3,3,2,2,2,6140,1,5806,0,4,15,7,17,2772,False,True,False,True,False,False,True,True,True,False,False,True,True,True
3,3,3,0,2,0,9296,1,201,1,5,14,9,3,1326,False,True,True,False,False,False,False,False,False,True,True,False,False,False
0,2,2,2,1,2,19531,1,1041,2,7,8,18,19,1790,True,False,True,False,False,True,False,True,True,True,True,False,False,True
1,0,2,2,1,1,22004,3,1365,1,6,3,16,11,2230,True,False,False,True,False,False,True,True,True,False,True,False,True,True
3,3,1,1,0,0,7761,2,84,2,6,1,32,16,2466,False,True,False,False,True,False,True,False,False,False,False,True,True,False
3,2,0,2,1,1,6396,2,820,3,5,15,42,15,2547,True,False,False,False,True,False,False,False,False,True,False,True,True,False
1,1,0,0,1,0,22601,2,1505,1,5,14,24,22,1454,True,False,False,False,True,True,True,False,False,False,False,True,True,True
3,0,2,0,0,0,12452,3,78,0,5,12,45,20,3069,False,True,True,False,False,True,True,False,False,True,False,True,False,False
1,1,3,0,2,2,15522,0,631,1,5,15,14,12,1120,True,False,False,True,False,True,False,True,True,True,True,False,True,False
3,1,3,0,0,1,14243,0,91,1,3,11,17,11,898,True,False,True,False,False,True,True,False,False,True,True,False,True,False
1,0,2,2,0,0,9467,3,40,3,4,10,6,13,1981,True,False,False,False,True,True,True,True,True,False,True,True,True,False
1,3,2,1,2,1,9637,2,4960,3,5,20,45,10,2656,False,True,False,False,True,True,True,False,False,True,False,True,True,False
1,3,1,1,0,0,10831,0,33,3,3,14,21,14,1350,False,True,False,False,True,True,False,True,True,False,False,False,True,True
2,2,2,1,0,2,24051,0,59,0,3,23,22,23,1416,False,True,False,True,False,True,False,True,True,False,True,True,True,True
0,0,1,0,1,0,23881,2,472,3,4,16,6,22,1445,True,False,True,False,False,True,True,False,False,False,True,False,False,True
0,2,0,1,0,2,20810,2,72,1,6,23,45,11,2002,True,False,False,False,True,True,False,True,True,True,False,True,True,True
0,3,1,3,2,0,22004,0,7604,3,2,7,42,19,3206,True,False,False,True,False,True,False,True,True,True,False,False,True,False
3,1,3,1,1,2,5885,3,1766,1,6,15,16,24,3558,False,True,True,False,False,True,False,False,False,True,True,False,True,False
2,0,0,3,1,0,13561,2,1567,3,7,0,3,16,3085,False,True,False,True,False,True,False,True,True,False,False,False,False,False
3,3,1,2,1,0,19616,0,1949,3,1,13,16,21,1562,True,False,False,False,True,True,True,True,True,True,False,False,False,True
0,3,0,0,0,0,14072,1,53,2,1,18,23,13,940,False,True,True,False,False,True,True,True,True,False,True,True,False,True
3,2,2,3,1,0,10831,1,847,2,3,11,42,13,1964,False,True,True,False,False,False,False,False,False,True,True,True,True,True
2,2,2,1,0,1,24734,0,57,1,2,0,16,0,1122,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,0,1,1,2,14072,2,30,0,4,20,19,16,1596,True,False,True,False,False,False,True,True,True,False,True,False,True,False
1,2,3,2,2,1,24222,0,6348,3,1,17,10,10,2747,False,True,False,True,False,False,True,True,True,False,False,False,True,False
3,1,2,1,1,0,17740,3,1788,3,3,22,7,0,3156,False,True,False,False,True,True,False,True,True,False,False,True,False,False
3,3,2,0,0,0,11087,2,32,1,7,9,8,23,1803,False,True,False,False,True,True,False,True,True,False,True,False,True,True
3,1,1,1,2,2,20981,1,9394,1,2,15,4,0,3931,False,True,False,True,False,False,True,True,True,False,False,True,True,True
2,1,1,3,0,0,10661,3,25,3,3,17,44,20,3423,False,True,False,True,False,True,False,True,True,True,True,True,False,True
1,2,0,0,1,0,21834,2,1654,2,1,20,16,21,1755,False,True,True,False,False,False,False,True,True,True,False,False,True,False
1,1,2,2,0,1,23710,1,87,1,1,0,4,11,853,True,False,False,False,True,False,True,False,False,False,True,False,False,False
3,3,2,0,0,1,7249,2,63,2,6,17,22,21,2003,True,False,False,False,True,False,True,False,False,True,False,True,True,False
2,1,0,2,2,2,16205,1,618,1,4,1,4,13,1564,False,True,True,False,False,True,False,True,True,False,True,False,True,False
2,3,3,0,1,1,13987,3,1794,1,6,21,13,22,2893,False,True,False,False,True,False,True,True,True,False,False,True,False,True
1,3,3,2,1,1,9040,1,992,2,3,20,39,13,1734,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3,1,0,3,1,1,19787,0,721,0,5,10,1,15,1418,False,True,False,True,False,False,True,True,True,False,False,True,False,True
1,1,0,3,1,2,4435,0,318,0,5,22,27,9,1328,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,3,1,1,2,2,23710,3,82,3,7,6,13,12,3369,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,3,3,0,2,1,21578,2,9920,1,6,17,2,23,1822,False,True,False,False,True,True,True,True,True,True,False,True,False,True
0,3,2,3,0,1,18934,3,74,1,2,15,43,6,2432,True,False,False,True,False,True,True,True,True,False,False,True,True,True
1,2,2,2,2,2,8358,0,4188,3,7,17,27,17,2300,True,False,False,False,True,False,False,False,False,True,True,True,False,True
0,1,1,3,2,0,8443,2,4776,3,5,1,21,23,3263,True,False,False,True,False,True,True,True,True,False,True,False,False,True
2,3,1,3,1,1,18849,2,225,2,6,9,41,7,2969,True,False,False,True,False,True,False,True,True,True,False,False,False,True
3,0,3,2,0,2,13902,1,69,1,4,21,8,10,1296,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1,0,0,3,2,2,24904,3,5167,2,5,6,44,23,4488,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,3,0,1,2,2,15096,3,115,2,5,13,15,23,2895,False,True,False,True,False,True,False,True,True,False,True,True,False,False
3,0,1,2,0,2,20981,2,29,3,2,19,48,1,2327,True,False,True,False,False,True,False,True,True,True,True,False,True,True
3,1,0,2,1,2,6737,0,1238,2,2,8,5,2,1118,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1,0,1,0,1,0,23369,2,1927,0,6,12,45,6,1874,False,True,True,False,False,False,False,False,False,True,False,True,True,True
3,0,0,2,1,2,15778,2,179,3,1,12,9,11,1818,True,False,False,False,True,False,True,True,True,True,False,False,False,False
0,0,2,3,1,2,6737,0,1524,3,4,10,11,19,1369,True,False,False,False,True,False,True,True,True,True,True,False,True,False
1,0,0,0,0,0,14158,1,97,3,3,4,36,12,1150,False,True,False,True,False,False,False,False,False,False,True,True,True,True
3,1,1,3,0,2,10661,3,51,2,3,22,28,6,2730,True,False,False,False,True,True,False,False,False,True,False,True,True,False
2,1,3,2,0,2,7249,3,58,0,2,15,31,0,2883,False,True,True,False,False,True,True,False,False,False,True,False,False,False
1,1,2,1,1,0,23795,3,635,2,4,4,28,16,2923,False,True,False,True,False,True,True,False,False,True,False,False,True,True
2,0,3,1,0,0,5970,3,7,0,4,5,21,13,2112,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0,0,1,1,1,2,10234,0,1324,0,4,16,17,7,968,True,False,False,True,False,True,False,True,True,False,False,False,True,True
1,2,0,2,0,1,23113,1,28,2,4,8,23,21,1516,False,True,False,True,False,False,False,True,True,False,True,True,True,True
0,3,0,2,2,1,19787,1,9118,2,2,8,44,3,3566,True,False,True,False,False,True,True,True,True,True,True,False,True,False
3,2,1,0,1,1,21151,3,1426,3,6,3,5,9,3164,False,True,False,False,True,True,False,True,True,True,False,True,True,False
2,1,1,1,1,1,8870,2,812,0,7,5,37,10,2075,True,False,False,True,False,False,True,True,True,True,False,False,False,True
1,2,1,1,1,2,4861,2,1279,3,7,16,49,8,2637,True,False,False,True,False,True,True,False,False,True,False,True,False,False
2,0,2,3,1,1,12708,0,845,3,7,14,24,24,2132,True,False,False,True,False,True,True,True,True,False,False,True,True,True
0,1,0,2,0,2,10320,0,52,1,6,13,42,10,1518,True,False,False,True,False,True,True,True,True,True,False,False,False,False
1,1,1,0,2,2,11258,0,4737,2,3,6,30,2,1904,False,True,False,True,False,False,False,False,False,True,False,False,True,True
2,2,0,1,2,1,16460,2,9825,2,5,11,24,13,6793,False,True,False,False,True,True,False,True,True,False,False,False,False,True
3,1,1,3,0,1,8358,1,2,0,5,12,3,17,1214,True,False,False,True,False,False,False,True,True,True,False,True,True,True
3,1,3,2,0,2,24222,2,41,3,5,24,38,16,3193,False,True,False,True,False,True,False,True,True,True,True,True,True,True
1,2,3,0,0,0,19701,2,87,2,3,22,25,20,1641,True,False,False,False,True,True,True,False,False,True,False,True,False,False
2,3,0,0,1,2,15608,3,755,3,7,14,39,16,4039,False,True,False,True,False,True,True,False,False,False,False,False,False,True
3,0,3,2,0,1,11770,3,63,3,7,19,45,20,3707,True,False,False,False,True,False,True,True,True,False,False,True,False,False
1,1,3,0,2,1,9040,0,563,1,1,2,27,1,743,True,False,False,False,True,True,False,False,False,True,True,False,False,True
1,3,0,2,0,2,18763,2,17,3,1,12,12,2,1436,True,False,False,False,True,False,True,True,True,True,True,False,True,True
2,1,3,3,2,2,10234,3,4469,0,3,12,40,3,4492,False,True,False,True,False,False,False,False,False,False,False,True,False,False
3,3,1,1,2,0,17058,3,3946,0,3,12,10,9,3618,True,False,False,True,False,True,True,True,True,False,False,False,False,True
1,3,2,1,2,2,22090,0,8787,1,1,7,4,16,3555,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,1,3,2,2,1,17399,3,6072,1,4,4,12,14,1799,True,False,False,False,True,False,True,True,True,False,True,True,True,False
3,1,2,3,2,0,23028,2,7795,1,5,10,49,21,5616,True,False,False,True,False,True,True,False,False,False,False,False,True,False
